_id,__v,deviceId,sensorId,sensorReading,sensorType,timestamp,topic
5c660027e0b12e539fdca7d3,0,W,l,482,d,2019-02-14T23:56:23.737Z,w
5c660029e0b12e539fdca7d5,0,W,l,481,d,2019-02-14T23:56:25.746Z,w
5c66002be0b12e539fdca7d7,0,W,l,481,d,2019-02-14T23:56:27.828Z,w
5c66002de0b12e539fdca7d9,0,W,l,482,d,2019-02-14T23:56:29.707Z,w
5c66002fe0b12e539fdca7db,0,W,l,481,d,2019-02-14T23:56:31.753Z,w
5c660031e0b12e539fdca7dd,0,W,l,482,d,2019-02-14T23:56:33.737Z,w
5c660033e0b12e539fdca7df,0,W,l,482,d,2019-02-14T23:56:35.715Z,w
5c660035e0b12e539fdca7e1,0,W,l,481,d,2019-02-14T23:56:37.738Z,w
5c660037e0b12e539fdca7e3,0,W,l,482,d,2019-02-14T23:56:39.753Z,w
5c660039e0b12e539fdca7e5,0,W,l,482,d,2019-02-14T23:56:41.874Z,w
5c66003be0b12e539fdca7e7,0,W,l,482,d,2019-02-14T23:56:43.753Z,w
5c66003de0b12e539fdca7e9,0,W,l,482,d,2019-02-14T23:56:45.740Z,w
5c66003fe0b12e539fdca7eb,0,W,l,482,d,2019-02-14T23:56:47.738Z,w
5c660042e0b12e539fdca7ed,0,W,l,482,d,2019-02-14T23:56:50.177Z,w
5c660043e0b12e539fdca7ef,0,W,l,481,d,2019-02-14T23:56:51.753Z,w
5c660046e0b12e539fdca7f1,0,W,l,477,d,2019-02-14T23:56:54.223Z,w
5c660047e0b12e539fdca7f3,0,W,l,477,d,2019-02-14T23:56:55.818Z,w
5c660049e0b12e539fdca7f5,0,W,l,477,d,2019-02-14T23:56:57.803Z,w
5c66004be0b12e539fdca7f7,0,W,l,477,d,2019-02-14T23:56:59.753Z,w
5c66004de0b12e539fdca7f9,0,W,l,477,d,2019-02-14T23:57:01.753Z,w
5c66004fe0b12e539fdca7fb,0,W,l,482,d,2019-02-14T23:57:03.753Z,w
5c660051e0b12e539fdca7fd,0,W,l,482,d,2019-02-14T23:57:05.902Z,w
5c660053e0b12e539fdca7ff,0,W,l,482,d,2019-02-14T23:57:07.777Z,w
5c660055e0b12e539fdca801,0,W,l,482,d,2019-02-14T23:57:09.745Z,w
5c660057e0b12e539fdca803,0,W,l,482,d,2019-02-14T23:57:11.747Z,w
5c660059e0b12e539fdca805,0,W,l,482,d,2019-02-14T23:57:13.833Z,w
5c66005be0b12e539fdca807,0,W,l,482,d,2019-02-14T23:57:15.746Z,w
5c66005de0b12e539fdca809,0,W,l,482,d,2019-02-14T23:57:17.754Z,w
5c66005fe0b12e539fdca80b,0,W,l,482,d,2019-02-14T23:57:19.763Z,w
5c660061e0b12e539fdca80d,0,W,l,482,d,2019-02-14T23:57:21.857Z,w
5c660064e0b12e539fdca80f,0,W,l,482,d,2019-02-14T23:57:24.136Z,w
5c660065e0b12e539fdca811,0,W,l,482,d,2019-02-14T23:57:25.785Z,w
5c660067e0b12e539fdca813,0,W,l,481,d,2019-02-14T23:57:27.954Z,w
5c660069e0b12e539fdca815,0,W,l,482,d,2019-02-14T23:57:29.996Z,w
5c66006be0b12e539fdca817,0,W,l,482,d,2019-02-14T23:57:31.777Z,w
5c66006ee0b12e539fdca819,0,W,l,482,d,2019-02-14T23:57:34.155Z,w
5c660070e0b12e539fdca81b,0,W,l,481,d,2019-02-14T23:57:36.064Z,w
5c660072e0b12e539fdca81d,0,W,l,481,d,2019-02-14T23:57:38.152Z,w
5c660073e0b12e539fdca81f,0,W,l,482,d,2019-02-14T23:57:39.785Z,w
5c660076e0b12e539fdca821,0,W,l,481,d,2019-02-14T23:57:42.138Z,w
5c660077e0b12e539fdca823,0,W,l,481,d,2019-02-14T23:57:43.862Z,w
5c660079e0b12e539fdca825,0,W,l,482,d,2019-02-14T23:57:45.797Z,w
5c66007ce0b12e539fdca827,0,W,l,482,d,2019-02-14T23:57:48.137Z,w
5c66007de0b12e539fdca829,0,W,l,481,d,2019-02-14T23:57:49.761Z,w
5c66007fe0b12e539fdca82b,0,W,l,481,d,2019-02-14T23:57:51.760Z,w
5c660081e0b12e539fdca82d,0,W,l,482,d,2019-02-14T23:57:53.777Z,w
5c660083e0b12e539fdca82f,0,W,l,481,d,2019-02-14T23:57:55.757Z,w
5c660085e0b12e539fdca831,0,W,l,480,d,2019-02-14T23:57:57.793Z,w
5c660087e0b12e539fdca833,0,W,l,481,d,2019-02-14T23:57:59.755Z,w
5c660089e0b12e539fdca835,0,W,l,481,d,2019-02-14T23:58:01.791Z,w
5c66008be0b12e539fdca837,0,W,l,482,d,2019-02-14T23:58:03.753Z,w
5c66008de0b12e539fdca839,0,W,l,482,d,2019-02-14T23:58:05.776Z,w
5c66008fe0b12e539fdca83b,0,W,l,482,d,2019-02-14T23:58:07.777Z,w
5c660091e0b12e539fdca83d,0,W,l,482,d,2019-02-14T23:58:09.777Z,w
5c660093e0b12e539fdca83f,0,W,l,482,d,2019-02-14T23:58:11.752Z,w
5c660095e0b12e539fdca841,0,W,l,482,d,2019-02-14T23:58:13.785Z,w
5c660097e0b12e539fdca843,0,W,l,482,d,2019-02-14T23:58:15.780Z,w
5c660099e0b12e539fdca845,0,W,l,482,d,2019-02-14T23:58:17.938Z,w
5c66009be0b12e539fdca847,0,W,l,482,d,2019-02-14T23:58:19.755Z,w
5c66009de0b12e539fdca849,0,W,l,482,d,2019-02-14T23:58:21.777Z,w
5c66009fe0b12e539fdca84b,0,W,l,482,d,2019-02-14T23:58:23.857Z,w
5c6600a1e0b12e539fdca84d,0,W,l,480,d,2019-02-14T23:58:25.753Z,w
5c6600a3e0b12e539fdca84f,0,W,l,482,d,2019-02-14T23:58:27.777Z,w
5c6600a5e0b12e539fdca851,0,W,l,482,d,2019-02-14T23:58:29.833Z,w
5c6600a7e0b12e539fdca853,0,W,l,482,d,2019-02-14T23:58:31.817Z,w
5c6600a9e0b12e539fdca855,0,W,l,482,d,2019-02-14T23:58:33.897Z,w
5c6600abe0b12e539fdca857,0,W,l,482,d,2019-02-14T23:58:35.777Z,w
5c6600aee0b12e539fdca859,0,W,l,482,d,2019-02-14T23:58:38.217Z,w
5c6600afe0b12e539fdca85b,0,W,l,479,d,2019-02-14T23:58:39.793Z,w
5c6600b1e0b12e539fdca85d,0,W,l,480,d,2019-02-14T23:58:41.792Z,w
5c6600b3e0b12e539fdca85f,0,W,l,479,d,2019-02-14T23:58:43.776Z,w
5c6600b5e0b12e539fdca861,0,W,l,478,d,2019-02-14T23:58:45.784Z,w
5c6600b7e0b12e539fdca863,0,W,l,478,d,2019-02-14T23:58:47.792Z,w
5c6600bae0b12e539fdca865,0,W,l,480,d,2019-02-14T23:58:50.097Z,w
5c6600bbe0b12e539fdca867,0,W,l,482,d,2019-02-14T23:58:51.785Z,w
5c6600bde0b12e539fdca869,0,W,l,478,d,2019-02-14T23:58:53.796Z,w
5c6600c0e0b12e539fdca86b,0,W,l,478,d,2019-02-14T23:58:56.195Z,w
5c6600c1e0b12e539fdca86d,0,W,l,478,d,2019-02-14T23:58:57.793Z,w
5c6600c3e0b12e539fdca86f,0,W,l,478,d,2019-02-14T23:58:59.793Z,w
5c6600c5e0b12e539fdca871,0,W,l,478,d,2019-02-14T23:59:01.817Z,w
5c6600c7e0b12e539fdca873,0,W,l,478,d,2019-02-14T23:59:03.907Z,w
5c6600c9e0b12e539fdca875,0,W,l,479,d,2019-02-14T23:59:05.823Z,w
5c6600cbe0b12e539fdca877,0,W,l,479,d,2019-02-14T23:59:07.780Z,w
5c6600cde0b12e539fdca879,0,W,l,478,d,2019-02-14T23:59:09.780Z,w
5c6600cfe0b12e539fdca87b,0,W,l,478,d,2019-02-14T23:59:11.780Z,w
5c6600d1e0b12e539fdca87d,0,W,l,478,d,2019-02-14T23:59:13.788Z,w
5c6600d3e0b12e539fdca87f,0,W,l,478,d,2019-02-14T23:59:15.803Z,w
5c6600d5e0b12e539fdca881,0,W,l,478,d,2019-02-14T23:59:17.803Z,w
5c6600d7e0b12e539fdca883,0,W,l,478,d,2019-02-14T23:59:19.803Z,w
5c6600d9e0b12e539fdca885,0,W,l,478,d,2019-02-14T23:59:21.818Z,w
5c6600dbe0b12e539fdca887,0,W,l,481,d,2019-02-14T23:59:23.812Z,w
5c6600dde0b12e539fdca889,0,W,l,478,d,2019-02-14T23:59:25.804Z,w
5c6600e0e0b12e539fdca88b,0,W,l,478,d,2019-02-14T23:59:28.203Z,w
5c6600e1e0b12e539fdca88d,0,W,l,480,d,2019-02-14T23:59:29.803Z,w
5c6600e3e0b12e539fdca88f,0,W,l,478,d,2019-02-14T23:59:31.805Z,w
5c6600e5e0b12e539fdca891,0,W,l,478,d,2019-02-14T23:59:33.805Z,w
5c6600e7e0b12e539fdca893,0,W,l,478,d,2019-02-14T23:59:35.812Z,w
5c6600e9e0b12e539fdca895,0,W,l,479,d,2019-02-14T23:59:37.980Z,w
5c6600ebe0b12e539fdca897,0,W,l,479,d,2019-02-14T23:59:39.812Z,w
5c6600ede0b12e539fdca899,0,W,l,482,d,2019-02-14T23:59:41.803Z,w
5c6600efe0b12e539fdca89b,0,W,l,479,d,2019-02-14T23:59:43.805Z,w
5c6600f1e0b12e539fdca89d,0,W,l,479,d,2019-02-14T23:59:45.812Z,w
5c6600f3e0b12e539fdca89f,0,W,l,479,d,2019-02-14T23:59:47.812Z,w
5c6600f5e0b12e539fdca8a1,0,W,l,479,d,2019-02-14T23:59:49.805Z,w
5c6600f7e0b12e539fdca8a3,0,W,l,478,d,2019-02-14T23:59:51.804Z,w
5c6600f9e0b12e539fdca8a5,0,W,l,479,d,2019-02-14T23:59:53.844Z,w
5c6600fbe0b12e539fdca8a7,0,W,l,479,d,2019-02-14T23:59:55.821Z,w
5c6600fde0b12e539fdca8a9,0,W,l,479,d,2019-02-14T23:59:57.820Z,w
5c6600ffe0b12e539fdca8ab,0,W,l,479,d,2019-02-14T23:59:59.813Z,w
5c660101e0b12e539fdca8ad,0,W,l,479,d,2019-02-15T00:00:01.821Z,w
5c660103e0b12e539fdca8af,0,W,l,478,d,2019-02-15T00:00:03.819Z,w
5c660105e0b12e539fdca8b1,0,W,l,478,d,2019-02-15T00:00:05.803Z,w
5c660107e0b12e539fdca8b3,0,W,l,479,d,2019-02-15T00:00:07.843Z,w
5c660109e0b12e539fdca8b5,0,W,l,479,d,2019-02-15T00:00:09.821Z,w
5c66010be0b12e539fdca8b7,0,W,l,478,d,2019-02-15T00:00:11.940Z,w
5c66010de0b12e539fdca8b9,0,W,l,479,d,2019-02-15T00:00:13.820Z,w
5c66010fe0b12e539fdca8bb,0,W,l,478,d,2019-02-15T00:00:15.844Z,w
5c660111e0b12e539fdca8bd,0,W,l,478,d,2019-02-15T00:00:17.822Z,w
5c660113e0b12e539fdca8bf,0,W,l,478,d,2019-02-15T00:00:19.811Z,w
5c660115e0b12e539fdca8c1,0,W,l,478,d,2019-02-15T00:00:21.812Z,w
5c660117e0b12e539fdca8c3,0,W,l,479,d,2019-02-15T00:00:23.812Z,w
5c660119e0b12e539fdca8c5,0,W,l,478,d,2019-02-15T00:00:25.898Z,w
5c66011be0b12e539fdca8c7,0,W,l,478,d,2019-02-15T00:00:27.833Z,w
5c66011de0b12e539fdca8c9,0,W,l,478,d,2019-02-15T00:00:29.841Z,w
5c660120e0b12e539fdca8cb,0,W,l,478,d,2019-02-15T00:00:32.234Z,w
5c660121e0b12e539fdca8cd,0,W,l,479,d,2019-02-15T00:00:33.827Z,w
5c660123e0b12e539fdca8cf,0,W,l,478,d,2019-02-15T00:00:35.835Z,w
5c660125e0b12e539fdca8d1,0,W,l,478,d,2019-02-15T00:00:37.842Z,w
5c660127e0b12e539fdca8d3,0,W,l,478,d,2019-02-15T00:00:39.821Z,w
5c660129e0b12e539fdca8d5,0,W,l,478,d,2019-02-15T00:00:41.848Z,w
5c66012be0b12e539fdca8d7,0,W,l,478,d,2019-02-15T00:00:43.843Z,w
5c66012de0b12e539fdca8d9,0,W,l,478,d,2019-02-15T00:00:45.843Z,w
5c66012fe0b12e539fdca8db,0,W,l,478,d,2019-02-15T00:00:47.843Z,w
5c660131e0b12e539fdca8dd,0,W,l,478,d,2019-02-15T00:00:49.820Z,w
5c660133e0b12e539fdca8df,0,W,l,478,d,2019-02-15T00:00:51.819Z,w
5c660135e0b12e539fdca8e1,0,W,l,478,d,2019-02-15T00:00:53.852Z,w
5c660137e0b12e539fdca8e3,0,W,l,478,d,2019-02-15T00:00:55.862Z,w
5c660139e0b12e539fdca8e5,0,W,l,478,d,2019-02-15T00:00:57.891Z,w
5c66013ce0b12e539fdca8e7,0,W,l,478,d,2019-02-15T00:01:00.243Z,w
5c66013de0b12e539fdca8e9,0,W,l,478,d,2019-02-15T00:01:01.868Z,w
5c66013fe0b12e539fdca8eb,0,W,l,478,d,2019-02-15T00:01:03.852Z,w
5c660141e0b12e539fdca8ed,0,W,l,481,d,2019-02-15T00:01:05.845Z,w
5c660143e0b12e539fdca8ef,0,W,l,479,d,2019-02-15T00:01:07.852Z,w
5c660145e0b12e539fdca8f1,0,W,l,479,d,2019-02-15T00:01:09.852Z,w
5c660147e0b12e539fdca8f3,0,W,l,479,d,2019-02-15T00:01:11.862Z,w
5c660149e0b12e539fdca8f5,0,W,l,479,d,2019-02-15T00:01:13.889Z,w
5c66014be0b12e539fdca8f7,0,W,l,479,d,2019-02-15T00:01:15.820Z,w
5c66014de0b12e539fdca8f9,0,W,l,479,d,2019-02-15T00:01:17.885Z,w
5c66014fe0b12e539fdca8fb,0,W,l,479,d,2019-02-15T00:01:19.860Z,w
5c660151e0b12e539fdca8fd,0,W,l,479,d,2019-02-15T00:01:21.853Z,w
5c660153e0b12e539fdca8ff,0,W,l,479,d,2019-02-15T00:01:23.868Z,w
5c660155e0b12e539fdca901,0,W,l,479,d,2019-02-15T00:01:25.860Z,w
5c660157e0b12e539fdca903,0,W,l,479,d,2019-02-15T00:01:27.884Z,w
5c660159e0b12e539fdca905,0,W,l,479,d,2019-02-15T00:01:29.902Z,w
5c66015be0b12e539fdca907,0,W,l,482,d,2019-02-15T00:01:31.852Z,w
5c66015de0b12e539fdca909,0,W,l,482,d,2019-02-15T00:01:33.852Z,w
5c66015fe0b12e539fdca90b,0,W,l,481,d,2019-02-15T00:01:35.853Z,w
5c660161e0b12e539fdca90d,0,W,l,482,d,2019-02-15T00:01:37.869Z,w
5c660163e0b12e539fdca90f,0,W,l,482,d,2019-02-15T00:01:39.854Z,w
5c660165e0b12e539fdca911,0,W,l,482,d,2019-02-15T00:01:41.853Z,w
5c660167e0b12e539fdca913,0,W,l,482,d,2019-02-15T00:01:43.853Z,w
5c660169e0b12e539fdca915,0,W,l,479,d,2019-02-15T00:01:45.933Z,w
5c66016be0b12e539fdca917,0,W,l,479,d,2019-02-15T00:01:47.861Z,w
5c66016de0b12e539fdca919,0,W,l,479,d,2019-02-15T00:01:49.885Z,w
5c66016fe0b12e539fdca91b,0,W,l,479,d,2019-02-15T00:01:51.852Z,w
5c660171e0b12e539fdca91d,0,W,l,478,d,2019-02-15T00:01:53.863Z,w
5c660173e0b12e539fdca91f,0,W,l,479,d,2019-02-15T00:01:55.893Z,w
5c660176e0b12e539fdca921,0,W,l,479,d,2019-02-15T00:01:58.263Z,w
5c660177e0b12e539fdca923,0,W,l,479,d,2019-02-15T00:01:59.886Z,w
5c660179e0b12e539fdca925,0,W,l,478,d,2019-02-15T00:02:01.900Z,w
5c66017be0b12e539fdca927,0,W,l,478,d,2019-02-15T00:02:03.885Z,w
5c66017de0b12e539fdca929,0,W,l,481,d,2019-02-15T00:02:05.885Z,w
5c66017fe0b12e539fdca92b,0,W,l,479,d,2019-02-15T00:02:07.885Z,w
5c660181e0b12e539fdca92d,0,W,l,478,d,2019-02-15T00:02:09.898Z,w
5c660183e0b12e539fdca92f,0,W,l,478,d,2019-02-15T00:02:11.899Z,w
5c660185e0b12e539fdca931,0,W,l,478,d,2019-02-15T00:02:13.900Z,w
5c660187e0b12e539fdca933,0,W,l,478,d,2019-02-15T00:02:15.908Z,w
5c660189e0b12e539fdca935,0,W,l,478,d,2019-02-15T00:02:17.947Z,w
5c66018be0b12e539fdca937,0,W,l,478,d,2019-02-15T00:02:19.915Z,w
5c66018de0b12e539fdca939,0,W,l,478,d,2019-02-15T00:02:21.893Z,w
5c66018fe0b12e539fdca93b,0,W,l,478,d,2019-02-15T00:02:23.895Z,w
5c660191e0b12e539fdca93d,0,W,l,479,d,2019-02-15T00:02:25.927Z,w
5c660193e0b12e539fdca93f,0,W,l,477,d,2019-02-15T00:02:27.903Z,w
5c660195e0b12e539fdca941,0,W,l,478,d,2019-02-15T00:02:29.895Z,w
5c660197e0b12e539fdca943,0,W,l,478,d,2019-02-15T00:02:31.897Z,w
5c660199e0b12e539fdca945,0,W,l,478,d,2019-02-15T00:02:33.936Z,w
5c66019ce0b12e539fdca947,0,W,l,478,d,2019-02-15T00:02:36.328Z,w
5c66019de0b12e539fdca949,0,W,l,478,d,2019-02-15T00:02:37.903Z,w
5c66019fe0b12e539fdca94b,0,W,l,477,d,2019-02-15T00:02:39.901Z,w
5c6601a1e0b12e539fdca94d,0,W,l,477,d,2019-02-15T00:02:41.927Z,w
5c6601a3e0b12e539fdca94f,0,W,l,478,d,2019-02-15T00:02:43.910Z,w
5c6601a5e0b12e539fdca951,0,W,l,478,d,2019-02-15T00:02:45.901Z,w
5c6601a7e0b12e539fdca953,0,W,l,478,d,2019-02-15T00:02:47.935Z,w
5c6601a9e0b12e539fdca955,0,W,l,479,d,2019-02-15T00:02:49.934Z,w
5c6601abe0b12e539fdca957,0,W,l,480,d,2019-02-15T00:02:51.896Z,w
5c6601ade0b12e539fdca959,0,W,l,479,d,2019-02-15T00:02:53.910Z,w
5c6601afe0b12e539fdca95b,0,W,l,479,d,2019-02-15T00:02:55.946Z,w
5c6601b1e0b12e539fdca95d,0,W,l,478,d,2019-02-15T00:02:57.904Z,w
5c6601b3e0b12e539fdca95f,0,W,l,480,d,2019-02-15T00:02:59.903Z,w
5c6601b5e0b12e539fdca961,0,W,l,480,d,2019-02-15T00:03:01.935Z,w
5c6601b7e0b12e539fdca963,0,W,l,478,d,2019-02-15T00:03:03.951Z,w
5c6601b9e0b12e539fdca965,0,W,l,479,d,2019-02-15T00:03:05.904Z,w
5c6601bbe0b12e539fdca967,0,W,l,480,d,2019-02-15T00:03:07.951Z,w
5c6601bde0b12e539fdca969,0,W,l,480,d,2019-02-15T00:03:09.952Z,w
5c6601bfe0b12e539fdca96b,0,W,l,480,d,2019-02-15T00:03:11.904Z,w
5c6601c1e0b12e539fdca96d,0,W,l,480,d,2019-02-15T00:03:13.895Z,w
5c6601c3e0b12e539fdca96f,0,W,l,479,d,2019-02-15T00:03:15.937Z,w
5c6601c5e0b12e539fdca971,0,W,l,479,d,2019-02-15T00:03:17.927Z,w
5c6601c7e0b12e539fdca973,0,W,l,479,d,2019-02-15T00:03:19.927Z,w
5c6601c9e0b12e539fdca975,0,W,l,479,d,2019-02-15T00:03:21.935Z,w
5c6601cbe0b12e539fdca977,0,W,l,481,d,2019-02-15T00:03:23.935Z,w
5c6601cde0b12e539fdca979,0,W,l,481,d,2019-02-15T00:03:25.929Z,w
5c6601cfe0b12e539fdca97b,0,W,l,480,d,2019-02-15T00:03:27.928Z,w
5c6601d1e0b12e539fdca97d,0,W,l,480,d,2019-02-15T00:03:29.936Z,w
5c6601d3e0b12e539fdca97f,0,W,l,482,d,2019-02-15T00:03:31.905Z,w
5c6601d5e0b12e539fdca981,0,W,l,482,d,2019-02-15T00:03:33.928Z,w
5c6601d7e0b12e539fdca983,0,W,l,482,d,2019-02-15T00:03:35.944Z,w
5c6601d9e0b12e539fdca985,0,W,l,482,d,2019-02-15T00:03:37.977Z,w
5c6601dbe0b12e539fdca987,0,W,l,482,d,2019-02-15T00:03:39.945Z,w
5c6601dde0b12e539fdca989,0,W,l,482,d,2019-02-15T00:03:41.909Z,w
5c6601dfe0b12e539fdca98b,0,W,l,481,d,2019-02-15T00:03:43.942Z,w
5c6601e1e0b12e539fdca98d,0,W,l,482,d,2019-02-15T00:03:45.949Z,w
5c6601e3e0b12e539fdca98f,0,W,l,482,d,2019-02-15T00:03:47.949Z,w
5c6601e5e0b12e539fdca991,0,W,l,482,d,2019-02-15T00:03:49.966Z,w
5c6601e7e0b12e539fdca993,0,W,l,482,d,2019-02-15T00:03:51.928Z,w
5c6601e9e0b12e539fdca995,0,W,l,482,d,2019-02-15T00:03:53.973Z,w
5c6601ebe0b12e539fdca997,0,W,l,482,d,2019-02-15T00:03:55.936Z,w
5c6601ede0b12e539fdca999,0,W,l,482,d,2019-02-15T00:03:57.968Z,w
5c6601efe0b12e539fdca99b,0,W,l,482,d,2019-02-15T00:03:59.929Z,w
5c6601f1e0b12e539fdca99d,0,W,l,482,d,2019-02-15T00:04:01.952Z,w
5c6601f3e0b12e539fdca99f,0,W,l,482,d,2019-02-15T00:04:03.942Z,w
5c6601f5e0b12e539fdca9a1,0,W,l,482,d,2019-02-15T00:04:05.958Z,w
5c6601f7e0b12e539fdca9a3,0,W,l,482,d,2019-02-15T00:04:07.949Z,w
5c6601fae0b12e539fdca9a5,0,W,l,482,d,2019-02-15T00:04:10.222Z,w
5c6601fbe0b12e539fdca9a7,0,W,l,482,d,2019-02-15T00:04:11.958Z,w
5c6601fde0b12e539fdca9a9,0,W,l,481,d,2019-02-15T00:04:13.951Z,w
5c6601ffe0b12e539fdca9ab,0,W,l,482,d,2019-02-15T00:04:15.942Z,w
5c660201e0b12e539fdca9ad,0,W,l,482,d,2019-02-15T00:04:17.949Z,w
5c660203e0b12e539fdca9af,0,W,l,482,d,2019-02-15T00:04:19.950Z,w
5c660205e0b12e539fdca9b1,0,W,l,481,d,2019-02-15T00:04:21.949Z,w
5c660208e0b12e539fdca9b3,0,W,l,481,d,2019-02-15T00:04:24.042Z,w
5c660209e0b12e539fdca9b5,0,W,l,482,d,2019-02-15T00:04:25.994Z,w
5c66020be0b12e539fdca9b7,0,W,l,482,d,2019-02-15T00:04:27.959Z,w
5c66020de0b12e539fdca9b9,0,W,l,482,d,2019-02-15T00:04:29.991Z,w
5c66020fe0b12e539fdca9bb,0,W,l,482,d,2019-02-15T00:04:31.959Z,w
5c660211e0b12e539fdca9bd,0,W,l,482,d,2019-02-15T00:04:33.982Z,w
5c660213e0b12e539fdca9bf,0,W,l,482,d,2019-02-15T00:04:35.992Z,w
5c660215e0b12e539fdca9c1,0,W,l,482,d,2019-02-15T00:04:37.958Z,w
5c660217e0b12e539fdca9c3,0,W,l,482,d,2019-02-15T00:04:39.991Z,w
5c660219e0b12e539fdca9c5,0,W,l,482,d,2019-02-15T00:04:41.992Z,w
5c66021be0b12e539fdca9c7,0,W,l,482,d,2019-02-15T00:04:43.983Z,w
5c66021de0b12e539fdca9c9,0,W,l,482,d,2019-02-15T00:04:45.993Z,w
5c66021fe0b12e539fdca9cb,0,W,l,482,d,2019-02-15T00:04:47.958Z,w
5c660221e0b12e539fdca9cd,0,W,l,482,d,2019-02-15T00:04:49.984Z,w
5c660224e0b12e539fdca9cf,0,W,l,482,d,2019-02-15T00:04:52.006Z,w
5c660225e0b12e539fdca9d1,0,W,l,482,d,2019-02-15T00:04:53.985Z,w
5c660227e0b12e539fdca9d3,0,W,l,482,d,2019-02-15T00:04:55.984Z,w
5c66022ae0b12e539fdca9d5,0,W,l,482,d,2019-02-15T00:04:58.000Z,w
5c66022ce0b12e539fdca9d7,0,W,l,482,d,2019-02-15T00:05:00.183Z,w
5c66022ee0b12e539fdca9d9,0,W,l,482,d,2019-02-15T00:05:02.383Z,w
5c66022fe0b12e539fdca9db,0,W,l,482,d,2019-02-15T00:05:03.998Z,w
5c660231e0b12e539fdca9dd,0,W,l,482,d,2019-02-15T00:05:05.999Z,w
5c660234e0b12e539fdca9df,0,W,l,482,d,2019-02-15T00:05:08.271Z,w
5c660235e0b12e539fdca9e1,0,W,l,482,d,2019-02-15T00:05:09.991Z,w
5c660238e0b12e539fdca9e3,0,W,l,482,d,2019-02-15T00:05:12.001Z,w
5c66023ae0b12e539fdca9e5,0,W,l,482,d,2019-02-15T00:05:14.032Z,w
5c66023be0b12e539fdca9e7,0,W,l,482,d,2019-02-15T00:05:15.998Z,w
5c66023de0b12e539fdca9e9,0,W,l,482,d,2019-02-15T00:05:17.999Z,w
5c660240e0b12e539fdca9eb,0,W,l,482,d,2019-02-15T00:05:20.000Z,w
5c660242e0b12e539fdca9ed,0,W,l,482,d,2019-02-15T00:05:22.000Z,w
5c660243e0b12e539fdca9ef,0,W,l,482,d,2019-02-15T00:05:23.987Z,w
5c660245e0b12e539fdca9f1,0,W,l,482,d,2019-02-15T00:05:25.988Z,w
5c660247e0b12e539fdca9f3,0,W,l,482,d,2019-02-15T00:05:27.985Z,w
5c66024ae0b12e539fdca9f5,0,W,l,484,d,2019-02-15T00:05:30.019Z,w
5c66024ce0b12e539fdca9f7,0,W,l,484,d,2019-02-15T00:05:32.055Z,w
5c66024de0b12e539fdca9f9,0,W,l,483,d,2019-02-15T00:05:33.978Z,w
5c66024fe0b12e539fdca9fb,0,W,l,483,d,2019-02-15T00:05:35.999Z,w
5c660252e0b12e539fdca9fd,0,W,l,481,d,2019-02-15T00:05:38.039Z,w
5c660254e0b12e539fdca9ff,0,W,l,482,d,2019-02-15T00:05:40.024Z,w
5c660256e0b12e539fdcaa01,0,W,l,482,d,2019-02-15T00:05:42.009Z,w
5c660257e0b12e539fdcaa03,0,W,l,482,d,2019-02-15T00:05:43.992Z,w
5c66025ae0b12e539fdcaa05,0,W,l,482,d,2019-02-15T00:05:46.369Z,w
5c66025be0b12e539fdcaa07,0,W,l,482,d,2019-02-15T00:05:47.999Z,w
5c66025ee0b12e539fdcaa09,0,W,l,482,d,2019-02-15T00:05:49.999Z,w
5c660260e0b12e539fdcaa0b,0,W,l,482,d,2019-02-15T00:05:52.024Z,w
5c660262e0b12e539fdcaa0d,0,W,l,482,d,2019-02-15T00:05:54.006Z,w
5c660264e0b12e539fdcaa0f,0,W,l,482,d,2019-02-15T00:05:56.023Z,w
5c660266e0b12e539fdcaa11,0,W,l,482,d,2019-02-15T00:05:58.389Z,w
5c660268e0b12e539fdcaa13,0,W,l,482,d,2019-02-15T00:06:00.032Z,w
5c66026ae0b12e539fdcaa15,0,W,l,483,d,2019-02-15T00:06:02.031Z,w
5c66026ce0b12e539fdcaa17,0,W,l,482,d,2019-02-15T00:06:04.027Z,w
5c66026ee0b12e539fdcaa19,0,W,l,482,d,2019-02-15T00:06:06.001Z,w
5c660270e0b12e539fdcaa1b,0,W,l,482,d,2019-02-15T00:06:08.035Z,w
5c660272e0b12e539fdcaa1d,0,W,l,482,d,2019-02-15T00:06:10.024Z,w
5c660274e0b12e539fdcaa1f,0,W,l,482,d,2019-02-15T00:06:12.024Z,w
5c660276e0b12e539fdcaa21,0,W,l,482,d,2019-02-15T00:06:14.023Z,w
5c660278e0b12e539fdcaa23,0,W,l,482,d,2019-02-15T00:06:16.023Z,w
5c66027ae0b12e539fdcaa25,0,W,l,482,d,2019-02-15T00:06:18.030Z,w
5c66027ce0b12e539fdcaa27,0,W,l,482,d,2019-02-15T00:06:20.024Z,w
5c66027ee0b12e539fdcaa29,0,W,l,480,d,2019-02-15T00:06:22.024Z,w
5c660280e0b12e539fdcaa2b,0,W,l,482,d,2019-02-15T00:06:24.115Z,w
5c660282e0b12e539fdcaa2d,0,W,l,482,d,2019-02-15T00:06:26.048Z,w
5c660284e0b12e539fdcaa2f,0,W,l,482,d,2019-02-15T00:06:28.229Z,w
5c660286e0b12e539fdcaa31,0,W,l,482,d,2019-02-15T00:06:30.024Z,w
